Date,Time,Temperature,Sound,Humidity
2024-02-20,21:50:33,26.428325824864764,65.2584851420071,52.15431287658322
2024-02-20,21:50:33,22.828132858300812,68.24865053485496,44.89112941589953
2024-02-20,21:50:34,20.73795239408739,61.790330693952875,59.006783103031225
2024-02-20,21:50:34,23.553297660127164,52.48526481219431,56.31985348930599
2024-02-20,21:50:34,22.435976371515682,62.167560399606,52.818806396888135
2024-02-20,21:50:34,24.14057062115878,51.120346980051835,53.274857198487695
2024-02-20,21:50:34,20.949714957265517,54.64976886227247,55.01322503087678
2024-02-20,21:50:34,29.211366394175677,63.33203820533216,45.60207664812213
2024-02-20,21:50:34,20.416940293817696,64.1158227582086,42.79770637941014
2024-02-20,21:50:34,22.561660524660788,62.550506156621495,57.70729430035829
2024-02-20,21:50:34,23.418364126254453,64.8709899707814,47.41141348644915
2024-02-20,21:50:34,22.152007581355285,61.137269804603875,51.11811992618285
2024-02-20,21:50:34,29.006166534234268,63.51309050766131,46.05185386190434
2024-02-20,21:50:34,20.110852518684922,51.39909760910729,54.868595650445535
2024-02-20,21:50:34,20.994678997536116,51.73368517844512,48.17213225812971
2024-02-20,21:50:34,27.69328695130062,82.78995329635408,36.05687277131199
2024-02-20,21:50:34,23.087233379336798,61.35022037736685,47.49866614118454
2024-02-20,21:50:34,28.252576725524765,53.553586229026614,42.57826297059609
2024-02-20,21:50:34,22.50382220875465,65.40404608774269,45.903511291775125
2024-02-20,21:50:34,23.148062262349633,63.81894280143253,41.70605889245184
2024-02-20,21:50:34,21.225873330016523,61.37691094754628,57.48785398796518
2024-02-20,21:50:34,20.516236243545816,63.19552478597706,45.98261249613265
2024-02-20,21:50:34,28.02405235577286,53.33343842902589,51.067415702855094
2024-02-20,21:50:34,25.055941529018874,67.09755052671309,54.95546182293991
2024-02-20,21:50:34,21.778534805711956,65.49891419212625,50.934988033709004
2024-02-20,21:50:34,25.136284960215395,54.56724801681602,31.542162671637094
2024-02-20,21:50:34,24.982556631707556,57.43371205015147,41.28726296744962
2024-02-20,21:50:34,27.725785276462446,59.92124206563386,58.36727758965026
2024-02-20,21:50:34,24.198833112736786,60.31139849020282,40.60743258812509
2024-02-20,21:50:34,34.42077266692591,80.75613713783405,78.43590570649299
2024-02-20,21:50:34,22.877900598032404,54.590307465917746,41.434015503680804
2024-02-20,21:50:34,22.84975989207704,67.74496020493218,49.81351598738621
2024-02-20,21:50:34,20.545314871015776,64.12709951829639,51.27720503676658
2024-02-20,21:50:34,33.83254935258661,37.0640684122536,75.9427563629965
2024-02-20,21:50:34,25.733159710472883,65.8668419108386,55.221936678569676
2024-02-20,21:50:34,26.50692573704143,64.18250683183805,59.253834446579276
2024-02-20,21:50:34,29.36083551726724,56.004360739165364,58.92323269198391
2024-02-20,21:50:34,23.888063218531407,53.02145875005561,45.589301621880196
2024-02-20,21:50:34,28.98236018201738,58.54607632069134,47.43991955020357
2024-02-20,21:50:34,20.068954727863446,66.76637130112914,59.78612706610676
2024-02-20,21:50:34,26.664526220269025,50.885083573520305,46.901417115788895
2024-02-20,21:50:34,21.278695843403174,55.687488079557255,55.862016581583525
2024-02-20,21:50:34,28.24979742922194,63.708169063097856,56.14194399669394
2024-02-20,21:50:34,24.036105447075318,60.0575246342447,50.85692581504054
2024-02-20,21:50:34,20.591082443357042,60.1117237717373,40.86579064817921
2024-02-20,21:50:34,29.577920750612773,68.5354311953185,40.67326501676867
2024-02-20,21:50:34,26.612197665116767,67.38027684789455,52.04405714243994
2024-02-20,21:50:34,27.53226728880491,50.94014649050559,57.75960967450669
2024-02-20,21:50:34,25.455919134550893,59.20027895016288,47.5520665330313
2024-02-20,21:50:34,24.945810774063812,62.184298288407355,41.26867442548712
2024-02-20,21:50:34,25.833840125122883,53.54131764939496,45.939476442932516
2024-02-20,21:50:34,23.9827276935805,67.03396525789267,45.63389492287363
2024-02-20,21:50:34,22.659316296153037,65.83676885730556,49.7707336292188
2024-02-20,21:50:34,21.75182039581275,67.26429683457255,45.07323679202902
2024-02-20,21:50:34,22.634804274676767,55.86034942151506,51.89539585173702
2024-02-20,21:50:34,21.178653899977924,63.87244943320875,42.83563323083314
2024-02-20,21:50:34,26.256208920698924,52.06818523045232,47.24219834991937
2024-02-20,21:50:34,21.266163512356595,67.69877069790562,55.64789150010599
2024-02-20,21:50:34,29.712003499238165,62.84380741018515,52.73929417213496
2024-02-20,21:50:34,27.37948753842369,53.61860846528019,48.33442707254216
2024-02-20,21:50:34,27.938082947668367,66.03106006474292,47.48098874589345
2024-02-20,21:50:34,26.14699790940167,66.32367525115193,57.945649187813274
2024-02-20,21:50:34,23.811707906979965,54.06318073907097,41.83885953953218
2024-02-20,21:50:34,23.0093727908562,63.269640784698225,44.66689658929935
2024-02-20,21:50:34,27.218631649664033,57.15545196339576,53.83837484456019
2024-02-20,21:50:34,22.408744474325175,59.9876791029661,47.50884073395929
2024-02-20,21:50:34,20.346841947200712,60.646639315330724,48.05388010820305
2024-02-20,21:50:34,21.029703779409644,60.94609068985656,57.22055938968632
2024-02-20,21:50:34,21.609106920629955,53.02274830597058,41.55032439833593
2024-02-20,21:50:34,27.57440374701325,68.03584618152253,43.582299011458964
2024-02-20,21:50:34,21.721274762887326,51.5623766723082,44.843038868956775
2024-02-20,21:50:34,24.23253903047535,62.742532050713095,48.60705083614755
2024-02-20,21:50:34,21.93057539786065,56.871694618248945,51.23346437893327
2024-02-20,21:50:34,28.194517471327423,66.62262121760716,48.89945020044663
2024-02-20,21:50:34,25.31527987304445,62.308274727899374,53.91037757728282
2024-02-20,21:50:34,26.07865997828931,53.78470254297369,46.775902282301075
2024-02-20,21:50:34,29.625846192316637,62.093157965054885,51.997953483497184
2024-02-20,21:50:34,24.80194507220947,50.4125770267506,43.951354229039055
2024-02-20,21:50:34,26.69070657904068,50.823584565386575,51.853671629702035
2024-02-20,21:50:34,26.123715244814495,57.17449904142978,54.79093118161096
2024-02-20,21:50:34,25.9853263694004,67.15670675888254,49.55055515988833
2024-02-20,21:50:34,25.991391152859624,63.48851964940949,42.790125840055474
2024-02-20,21:50:34,28.789208322184514,50.97592907962598,50.768221877709784
2024-02-20,21:50:34,17.68707892414005,32.8584709197319,31.137907354783586
2024-02-20,21:50:34,24.35594811539242,63.95110385262914,58.74628599703008
2024-02-20,21:50:34,20.79269165108928,50.94181331741952,59.39291823358644
2024-02-20,21:50:34,21.214831755001228,51.21904822154068,42.3319808512334
2024-02-20,21:50:34,23.221741432502235,55.74512293815779,58.97479107804198
2024-02-20,21:50:34,24.31718493383729,60.8167434394006,51.60395303388519
2024-02-20,21:50:34,26.928541754204026,66.34148072745053,52.17541870695327
2024-02-20,21:50:34,29.113327812820675,66.03274128034016,57.551560754339285
2024-02-20,21:50:34,25.052364177744487,62.53318523627068,42.35455521619411
2024-02-20,21:50:34,21.004411047447746,65.53536598090784,52.52430799845057
2024-02-20,21:50:34,21.48984468716616,58.142175004588594,44.8966283477645
2024-02-20,21:50:34,20.530046751861224,51.76205335215124,57.40849134528999
2024-02-20,21:50:34,35.57396141939545,61.83755830736205,55.982879306917695
2024-02-20,21:50:34,23.58062415824125,54.6972426916095,46.83014752340493
2024-02-20,21:50:34,26.23252542514166,53.04105917587606,54.15570370970983
2024-02-20,21:50:34,24.39671642657049,68.4631354789906,47.74154312951056
2024-02-20,21:50:34,20.551964628860407,52.765838220754326,56.82514965546845
2024-02-20,21:50:34,25.61385502581185,50.99426068006768,41.952099809016666
2024-02-20,21:50:34,28.70080758493219,59.425242316023784,51.133146556637456
2024-02-20,21:50:34,28.15019239969112,64.46835149330094,56.651137660917904
2024-02-20,21:50:34,21.991499979710024,57.36223584455797,56.17788405621693
2024-02-20,21:50:34,22.242881835086912,69.23381713995269,57.9951103337671
2024-02-20,21:50:34,20.21317333198281,56.37594992609969,56.61804983861789
2024-02-20,21:50:34,27.23102258077405,66.89223696351243,50.854223110923286
2024-02-20,21:50:34,28.04180052200306,68.10642000193205,56.586289111007254
2024-02-20,21:50:34,21.56358568722548,50.38021197368051,57.411953905890144
2024-02-20,21:50:34,26.708901654544,63.615768376316105,50.33861052632054
2024-02-20,21:50:34,26.64809669332426,57.37651365340717,43.04681893351175
2024-02-20,21:50:34,27.493786328922965,57.71580389191324,50.01912726383137
2024-02-20,21:50:34,23.769105822597442,63.34162040987128,52.53305151853708
2024-02-20,21:50:34,27.7582986618387,59.821872301840415,55.522060619099875
2024-02-20,21:50:34,28.474886574135994,68.18416371117864,53.51381757874934
2024-02-20,21:50:34,24.579048772023956,62.169346594818975,59.9037516456983
2024-02-20,21:50:34,35.889382101361875,92.90436255229761,47.68417504738909
2024-02-20,21:50:34,24.30081967797259,63.462128338947124,56.787292678055564
2024-02-20,21:50:34,29.917062852808613,68.1823539139406,59.19950232588738
2024-02-20,21:50:34,27.008474713359604,57.297461774709866,53.80092070594895
2024-02-20,21:50:34,24.911116396663036,56.36908376673513,59.05273376932048
2024-02-20,21:50:34,29.844813087357473,52.23556140687312,46.45128929204125
2024-02-20,21:50:34,27.894316977775947,57.90889160175886,58.63156151993961
2024-02-20,21:50:34,26.46545616612714,58.35642458904948,50.63592660024242
2024-02-20,21:50:34,22.718606463179075,58.53708393459843,56.64961200642223
2024-02-20,21:50:34,22.45961842277159,67.66524170535821,40.90866329709449
2024-02-20,21:50:34,25.307871878074792,64.26988794051978,41.50147003162142
2024-02-20,21:50:34,26.173740227665213,69.65490960963814,53.58451976966791
2024-02-20,21:50:34,20.354034644742082,64.48398261104306,44.89487184941991
2024-02-20,21:50:34,25.48516333153867,50.08221172193388,49.07491322346338
2024-02-20,21:50:34,29.23896564153124,53.690416454664124,46.66369637360371
2024-02-20,21:50:34,26.63935310626165,57.96746346531079,55.977302881934854
2024-02-20,21:50:34,27.789684676126665,54.85950627592459,51.795300423182404
2024-02-20,21:50:34,24.43692430702034,66.94772314388047,54.716370612798045
2024-02-20,21:50:34,32.046994300121895,78.08386897706913,71.23923570906521
2024-02-20,21:50:34,18.367458775442536,78.77973616778786,70.90315444064774
2024-02-20,21:50:34,22.29999507112308,52.28121020147406,54.31731565567746
2024-02-20,21:50:34,37.921087632056484,33.130427548395815,24.58261897300482
2024-02-20,21:50:34,24.583371315288073,57.82638908846488,40.16109439033283
2024-02-20,21:50:34,20.543195410527996,51.85661797017322,42.85355745466271
2024-02-20,21:50:34,23.305708663668618,60.627020181250344,52.958285586962525
2024-02-20,21:50:34,29.026598161721623,57.05727364088717,55.65938467323167
2024-02-20,21:50:34,21.95434153339667,51.775571297682205,59.88037695662841
2024-02-20,21:50:34,28.477019230796685,50.3927335306233,56.36394945718975
2024-02-20,21:50:34,24.41346790595137,67.15338639473882,48.695179580143154
2024-02-20,21:50:34,20.768596613075758,51.34509465621597,48.263623842278335
2024-02-20,21:50:34,28.260062915554535,52.66503021858107,47.75379292678859
2024-02-20,21:50:34,24.842853449957822,67.91123065722138,46.16019066525943
2024-02-20,21:50:34,29.400657999113257,79.6893228360033,56.571511492480646
2024-02-20,21:50:34,27.703776436091303,54.41244657464938,45.616079330886656
2024-02-20,21:50:34,29.581790684771683,61.742872836401396,42.31948923987716
2024-02-20,21:50:34,25.356891223302593,55.73565951984082,59.87211250034597
2024-02-20,21:50:34,22.79602435942919,65.31663983551564,40.9961017251806
2024-02-20,21:50:34,35.90963394496529,95.26959069410862,50.85450961475857
2024-02-20,21:50:34,29.95299468521999,63.42167965498001,40.72809660894658
2024-02-20,21:50:34,20.090904773891126,54.89148344808002,48.94941120431197
2024-02-20,21:50:34,26.122272337609438,69.4078758716825,53.43123818590649
2024-02-20,21:50:34,27.24702169684068,54.08996446998467,44.197499934922504
2024-02-20,21:50:34,25.49388325421278,50.589195512436945,42.202700889004895
2024-02-20,21:50:34,20.050263559720136,56.88270370775938,48.284464641249926
2024-02-20,21:50:34,31.70697875541071,81.30488943163142,61.5434190894411
2024-02-20,21:50:34,29.26777216176929,50.14085113340957,44.61617722453838
2024-02-20,21:50:34,29.187171678005676,60.51651813587835,53.56311441388682
2024-02-20,21:50:34,20.808689756029217,55.34746551996648,47.51776868890309
2024-02-20,21:50:34,29.777411397613946,62.32826251918915,48.82673475394681
2024-02-20,21:50:34,20.229639705747356,56.288400342700186,42.6009437795158
2024-02-20,21:50:34,23.572097162844734,60.00862015973857,41.455709598461084
2024-02-20,21:50:34,26.899382849299556,54.34529125192222,47.76615901607116
2024-02-20,21:50:34,24.43218921264051,61.37451305904103,50.617178469035714
2024-02-20,21:50:34,27.768167076723053,60.4936550935583,57.360171692997504
2024-02-20,21:50:34,23.53007972747501,62.053266925828325,50.672108332316924
2024-02-20,21:50:34,39.063335858532355,33.43601540767357,57.480569758903556
2024-02-20,21:50:34,28.580414464798466,61.66656257978377,46.58356205991445
2024-02-20,21:50:34,24.239184535706954,67.2353276542633,55.77921219606161
2024-02-20,21:50:34,29.75350197932367,69.2004142647751,42.04747246677304
2024-02-20,21:50:34,29.05273977186027,66.85019253780527,49.062835545738494
2024-02-20,21:50:34,21.77313145761922,63.830597555625836,58.57172005630544
2024-02-20,21:50:34,29.849376655529728,57.68338454300704,54.96530496778587
2024-02-20,21:50:34,36.00692784342306,32.737250840836154,22.50655047420555
2024-02-20,21:50:34,22.881367499657845,57.9783197779423,48.05169727015986
2024-02-20,21:50:34,28.480843218313993,65.44750831872882,47.80014227781489
2024-02-20,21:50:34,26.321795845976297,51.484563372192156,45.81617598626551
2024-02-20,21:50:34,29.95754825599549,62.17191224028579,56.646699590457345
2024-02-20,21:50:34,28.078485710236848,67.00716649235237,54.36789282869827
2024-02-20,21:50:34,27.045925802593004,50.542827636487374,49.73489162936862
2024-02-20,21:50:34,20.378941019964394,50.6069896794403,55.76616196454686
2024-02-20,21:50:34,24.056491315488415,54.32864324706041,48.20398645697577
2024-02-20,21:50:34,20.916701947962256,69.92317216559573,44.15663049801763
2024-02-20,21:50:34,38.4073633705051,53.92318294005391,68.0990437464427
2024-02-20,21:50:34,28.36542404734891,64.07497840964143,79.22090083912565
2024-02-20,21:50:34,23.662986486260557,52.70583934653937,59.5341079941867
2024-02-20,21:50:34,27.147163390528178,61.04646675153673,58.701061401914984
2024-02-20,21:50:34,22.3511641598275,54.61809000574726,43.324934600301496
2024-02-20,21:50:34,21.375274319505706,51.28036917016627,59.345593388157816
2024-02-20,21:50:34,32.77317142185734,70.03004401608143,74.80059783637577
2024-02-20,21:50:34,22.608494193138096,50.37989739999999,59.99950738951986
2024-02-20,21:50:34,27.90794297194829,58.15139165458382,46.440547732095965
2024-02-20,21:50:34,21.312874816127014,66.5304062784395,44.66006136844632
2024-02-20,21:50:34,24.550658791468354,69.93709241065795,52.20085842395302
2024-02-20,21:50:34,21.9283997943787,63.35883948422041,52.66682423871059
2024-02-20,21:50:34,23.52310093550387,62.345580043424846,53.57213011997179
2024-02-20,21:50:34,25.62910559515814,54.41049600658026,39.79835956874467
2024-02-20,21:50:34,29.1214938116672,60.55441136721013,56.15854978270632
2024-02-20,21:50:34,21.177897329648058,63.57930250131562,48.75538341812345
2024-02-20,21:50:34,28.948306098515808,55.379438929573375,47.247473870139565
2024-02-20,21:50:34,23.144494303006876,51.222501681709716,43.69391829358972
2024-02-20,21:50:34,27.6699874570373,60.61652199012181,50.1104391845849
2024-02-20,21:50:34,25.050983682091875,65.93617990457582,46.19378038959166
2024-02-20,21:50:34,29.76112389263392,59.355433094442134,52.57054276346718
2024-02-20,21:50:34,26.88494385685214,55.46399614460428,48.43009029985602
2024-02-20,21:50:34,22.65834496480778,58.26892408255305,48.027448288773
2024-02-20,21:50:34,23.13038370209106,56.601550303806086,58.93887161710154
2024-02-20,21:50:34,32.067923203943195,40.81617020773334,48.93889294284053
2024-02-20,21:50:34,22.052619159408753,65.31063139713476,53.083097228278376
2024-02-20,21:50:34,28.869272041596965,55.04066513930965,55.65692965789571
2024-02-20,21:50:34,27.021296660909286,50.02892918756805,58.62298416905549
2024-02-20,21:50:34,28.10053339584735,54.324106679438685,55.225853871769765
2024-02-20,21:50:34,29.99608110324624,61.854374854363776,59.13941331407041
2024-02-20,21:50:34,22.873129819329304,65.76859161908126,59.154533420274625
2024-02-20,21:50:34,22.97646932822827,68.59638087743244,45.10359399235868
2024-02-20,21:50:34,20.248058055173065,55.5490211080297,51.0590628579014
2024-02-20,21:50:34,25.46848126586133,52.533427097167134,41.17703657461209
2024-02-20,21:50:34,29.191219254637023,54.04789185303324,59.96720842415351
2024-02-20,21:50:34,26.852894915769532,65.47322647934426,56.7154962656944
2024-02-20,21:50:34,28.283687464366622,66.3189207683027,44.56138548516277
2024-02-20,21:50:34,28.81006889765331,60.49792540735186,42.412039226758765
2024-02-20,21:50:34,23.259701248023553,64.59164302632172,58.23147755913954
2024-02-20,21:50:34,28.800332825286652,62.739693849002705,49.23938694282299
2024-02-20,21:50:34,24.449687600149208,62.886786473352494,58.33139002776565
2024-02-20,21:50:34,24.606354541057357,46.658282931489225,57.743684860289804
2024-02-20,21:50:34,26.239972205118807,60.54592777849124,44.86869971569111
2024-02-20,21:50:34,23.083329549462036,61.0333271504237,59.0954466333675
2024-02-20,21:50:34,26.256983747959136,50.90186851518591,59.520417542903395
2024-02-20,21:50:34,24.19843250713438,58.734826610049396,48.555275644800325
2024-02-20,21:50:34,22.46194690144523,66.21522250412201,41.56871779539863
2024-02-20,21:50:34,19.895231278551453,94.20637887397702,20.683866769550704
2024-02-20,21:50:34,29.898638894008073,66.78510384000126,54.73924145394257
2024-02-20,21:50:34,28.159358907268057,66.18654124592558,45.16320182112883
2024-02-20,21:50:34,25.53543862527538,59.44006052930982,45.830772611112536
2024-02-20,21:50:34,23.593531599659485,41.85676348024681,59.81293395436593
2024-02-20,21:50:34,28.591113440749915,69.97513425986469,42.68996165247848
2024-02-20,21:50:34,23.096039127887927,58.1110290276782,40.0850996365855
2024-02-20,21:50:34,20.98981374194294,61.18600131261146,56.435887797999555
2024-02-20,21:50:34,22.563842948601156,61.362004961588205,47.54157141640643
2024-02-20,21:50:34,27.709847067243786,50.88908152307379,58.84428993188629
2024-02-20,21:50:34,20.56262542380895,61.495564504702145,44.936554872054785
